AppID,Name,Release date,Estimated owners,Required age,Price,Supported languages,Positive,Negative,Achievements,Recommendations,Average playtime forever,Publishers,Categories,Genres
837260,Roller Coaster Apocalypse VR,17-Apr-18,0 - 20000,0,2.99,['English'],3,1,0,0,0,NetDinamica,Single-player,"Action,Adventure,Indie,Simulation"
1570120,BUNKER,25-Mar-21,0 - 20000,0,1.99,['English'],7,5,0,0,0,RPavel,Single-player,"Action,Adventure,Indie"
2027290,Stunts Contest Police Car,15-Jul-22,0 - 20000,0,4.99,"['English', 'Russian', 'Simplified Chinese']",1,1,0,0,0,"Cristian Manolachi,Atomic Fabrik","Single-player,Partial Controller Support,Remote Play Together","Adventure,Casual,Indie,Racing,Simulation,Sports"
1830170,Cosmic Security,12-Feb-22,0 - 20000,0,54.99,['English'],0,0,0,0,0,Growingup Games,"Single-player,Partial Controller Support","Adventure,Indie"
1622920,Fire Dogs,28-Oct-21,0 - 20000,0,2.99,"['English', 'Korean']",25,3,11,0,0,Obliterated Entertainment LLC,"Single-player,Multi-player,Co-op,Online Co-op,Cross-Platform Multiplayer,Steam Achievements,Full controller support,Steam Cloud,Steam Leaderboards,Remote Play on TV","Adventure,Casual,Indie,Early Access"
1510150,Survival Draw,14-Jan-21,0 - 20000,0,5.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Simplified Chinese', 'Traditional Chinese', 'Japanese', 'Russian']",5,2,24,0,0,BovinoSoftware,"Single-player,Steam Achievements,Steam Leaderboards","Casual,Indie,Strategy,Early Access"
1008820,LOTUS Minigames: United Nations,21-Jan-19,0 - 20000,0,3.99,['English'],10,2,5,0,0,Oriolus Software GmbH,"Multi-player,PvP,Online PvP,Steam Achievements","Casual,Indie"
925100,The Elder Scrolls Online - Elsweyr,21-May-19,0 - 20000,17,0,"['English', 'French', 'German']",870,183,0,423,0,Bethesda Softworks,"Multi-player,MMO,Steam Trading Cards,Partial Controller Support","Massively Multiplayer,RPG"
1857140,RetroDrift: Retrowave Online Road,20-Jan-22,0 - 20000,0,1.99,['English'],34,8,11,0,0,PlatSTUDIO,"Single-player,Multi-player,PvP,Online PvP,Steam Achievements,Steam Leaderboards","Casual,Indie,Massively Multiplayer,Racing,Simulation,Sports,Early Access"
1366750,Alien Cat 5,21-Jul-20,0 - 20000,0,0.5,['English'],16,11,7,0,0,Garage Games,"Single-player,Steam Achievements","Casual,Indie"
1579310,Light Infantry,3-Aug-21,0 - 20000,0,8.99,['Japanese'],17,2,3,0,0,isonosuke,"Single-player,Full controller support","Action,Indie"
1758370,18Korea,7-Dec-21,0 - 20000,0,9.99,"['English', 'Korean']",14,4,0,0,0,Sinkhole Studio,"Single-player,Multi-player,PvP,Online PvP,Shared/Split Screen PvP,Shared/Split Screen,Remote Play Together","Simulation,Strategy"
1017240,DEEP HOLE,28-Feb-19,0 - 20000,0,2.99,"['English', 'Japanese']",6,0,0,0,0,AMG GAMES,"Single-player,Partial Controller Support","Action,Indie"
1500400,Sokoban Gianta,29-Dec-20,0 - 20000,0,4.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Portuguese', 'Russian', 'Simplified Chinese', 'Traditional Chinese']",1,0,0,0,0,JChip Games,"Single-player,In-App Purchases","Casual,Indie,Strategy"
1578660,80s Volleyball,3-Jun-21,0 - 20000,0,0.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Bulgarian', 'Czech', 'Danish', 'Dutch', 'Finnish', 'Greek', 'Hungarian', 'Japanese', 'Korean', 'Norwegian', 'Polish', 'Portuguese - Brazil', 'Romanian', 'Russian', 'Simplified Chinese', 'Swedish', 'Thai', 'Traditional Chinese', 'Turkish', 'Ukrainian', 'Vietnamese']",5,3,13,0,0,Igor Ayello Borges,"Single-player,Steam Achievements","Casual,Indie,Sports"
440760,Cube Destroyer,15-Feb-16,100000 - 200000,0,0.99,"['English', 'Russian']",968,162,0,993,199,Freedomize Studio,"Single-player,Steam Trading Cards","Action,Indie"
1116600,Art Of Air War,6-Jan-21,0 - 20000,0,13.99,['English'],1,5,0,0,0,DZ-Games,"Single-player,Multi-player,PvP,Online PvP,Partial Controller Support","Action,Indie,Massively Multiplayer,Simulation"
1363960,Sweetest Thing,25-Jul-20,0 - 20000,0,4.99,['English'],4,0,0,0,0,HH-Games,Single-player,"Casual,Indie,Strategy"
1114230,Gear Puzzle: the inheritance of grandpa,5-Sep-19,0 - 20000,0,4.99,['English'],44,14,7,0,0,HunDong Studio,"Single-player,Steam Achievements","Adventure,Casual,Indie,Early Access"
1852530,Kung Fu Er San,13-Jul-22,0 - 20000,0,2.99,"['English', 'Portuguese - Brazil']",0,1,11,0,0,CMC Games,"Single-player,Multi-player,PvP,Shared/Split Screen PvP,Shared/Split Screen,Steam Achievements,Full controller support,Remote Play Together","Action,Adventure,Casual,Indie"
6250,Making History: The Calm & the Storm,13-Mar-07,50000 - 100000,0,4.99,['English'],477,119,0,526,1869,Strategy First,"Single-player,Multi-player","Action,Strategy"
1456260,Flashlight,25-Oct-21,0 - 20000,0,2.99,['English'],3,0,25,0,0,SouthWater Games,"Single-player,Multi-player,PvP,Online PvP,Co-op,Online Co-op,Cross-Platform Multiplayer,Steam Achievements,Partial Controller Support,Stats","Action,Adventure,Indie"
428550,Momodora: Reverie Under The Moonlight,4-Mar-16,500000 - 1000000,0,9.99,"['English', 'Japanese', 'French', 'Spanish - Spain', 'Portuguese - Brazil', 'German', 'Italian', 'Russian', 'Simplified Chinese', 'Danish', 'Korean']",8956,583,9,8329,273,PLAYISM,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play on TV","Action,Adventure,Indie"
904820,VR Jogger,17-Aug-18,0 - 20000,0,0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Dutch', 'Japanese', 'Korean', 'Norwegian', 'Polish', 'Portuguese', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Swedish', 'Traditional Chinese']",12,13,0,0,0,EnsenaSoft,Single-player,"Casual,Simulation,Sports"
502750,Quest for Glory 1-5,29-Aug-16,100000 - 200000,0,9.99,['English'],307,15,0,244,0,Activision,Single-player,Adventure
237850,Dreamfall Chapters,21-Jul-17,200000 - 500000,0,24.99,"['English', 'French', 'German', 'Russian']",3448,706,59,2922,683,Red Thread Games,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Adventure,Indie"
1338360,Color Security,6-Sep-20,0 - 20000,0,0,"['English', 'Italian', 'Romanian']",5,0,16,0,0,TposeSoftware,"Single-player,Steam Achievements,Steam Leaderboards","Casual,Indie"
1629630,Solar Scion Playtest,7-May-21,0 - 0,0,0,[],0,0,0,0,0,,,
1755870,The Monster Within,22-Oct-21,0 - 20000,0,14.99,['English'],35,4,22,0,0,GMO Free Games,Single-player,"Indie,Strategy,Early Access"
1028460,Spellcasting Collection,18-Mar-19,0 - 20000,0,6.99,['English'],5,0,0,0,0,Ziggurat,Single-player,"Adventure,RPG"
1079830,Cris Tales,20-Jul-21,20000 - 50000,0,15.99,"['English', 'French', 'German', 'Japanese', 'Simplified Chinese', 'Spanish - Latin America', 'Italian', 'Korean', 'Russian', 'Traditional Chinese', 'Portuguese', 'Thai']",203,106,46,238,0,Modus Games,"Single-player,Partial Controller Support","Action,Adventure,RPG"
1074610,COLLAPSED,1-Aug-19,20000 - 50000,0,14.99,"['English', 'Russian', 'French', 'Italian', 'German', 'Spanish - Spain', 'Simplified Chinese', 'Portuguese - Brazil']",130,50,20,134,67,Glaive Games,"Single-player,Multi-player,Co-op,Online Co-op,Steam Achievements,Full controller support,Steam Cloud","Action,Indie"
646010,Golem,29-May-18,0 - 20000,0,14.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese']",20,11,13,0,0,Longbow Games,"Single-player,Steam Achievements,Partial Controller Support,Steam Cloud","Adventure,Indie"
543050,ARC Continuum,4-May-17,0 - 20000,0,9.99,['English'],4,6,0,0,0,Akimbo Creations,"Single-player,Multi-player,PvP,Online PvP,Co-op,Online Co-op,Partial Controller Support","Action,Adventure,Indie"
1080240,It's Raining Fists and Metal,20-Dec-19,0 - 20000,0,3.99,"['English', 'Italian', 'Spanish - Spain', 'Traditional Chinese', 'Japanese', 'Russian']",3,0,14,0,0,Corvostudio di Amadei Marco,"Single-player,Multi-player,PvP,Shared/Split Screen PvP,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Cloud","Action,Casual,Indie"
2059630,ZombieMaze,1-Jul-22,0 - 20000,0,1.99,['English'],0,0,0,0,0,Junseok Oh,Single-player,"Action,Adventure,Indie"
1490870,Pale Night,20-Jun-22,0 - 20000,0,11.99,"['English', 'French']",15,0,17,0,0,Pretty French Games,"Single-player,Full controller support","Action,Adventure"
1276170,Pandemic Panic!,23-Apr-20,20000 - 50000,0,4.99,['English'],2,0,15,0,0,MOSQUITO COCKTAIL LTD,"Single-player,Steam Achievements,Full controller support,Steam Cloud,Remote Play on TV","Action,Indie"
1397300,Kyma Maker's Island,25-Mar-21,0 - 20000,0,11.99,"['English', 'French']",3,0,25,0,0,Kidness,"Single-player,Steam Achievements","Indie,RPG,Simulation,Early Access"
1777210,Can You Escape,17-Oct-21,0 - 20000,0,0.99,['English'],0,0,0,0,0,Grazebang,Single-player,"Casual,Indie"
1082860,Simgirls: Lovemore College RPG,2-Aug-19,0 - 20000,0,2.99,['English'],4,0,0,0,0,Blackspears Media Inc.,"Single-player,Full controller support","Adventure,RPG"
1862180,Lunar Odyssey,21-Feb-22,0 - 20000,0,9.99,['English'],2,4,0,0,0,Visual Purple Inc.,Single-player,"Simulation,Early Access"
2010390,Bug Butcher,25-Jun-22,20000 - 50000,0,24.99,['English'],12,2,7,0,0,PIXEL HINT,"Single-player,Steam Achievements",Indie
770270,Warbot,26-Mar-18,0 - 20000,6,18.99,"['English', 'Simplified Chinese']",4,5,24,0,0,Shanghai Lusion Computer Software Co. Ltd.,"Single-player,Multi-player,PvP,Online PvP,Shared/Split Screen PvP,Steam Achievements,Steam Leaderboards,Remote Play Together","Action,Early Access"
1161440,World War 2 Winter Gun Range VR Simulator,27-Nov-19,0 - 20000,0,4.99,['English'],4,5,0,0,0,Extreme Games,Single-player,"Action,Adventure,Indie,Simulation"
341290,Lazors,25-Sep-16,0 - 20000,0,4.99,['English'],20,2,28,0,0,Pyrosphere,"Single-player,Steam Achievements,Steam Trading Cards","Casual,Indie"
849630,Wolf Balls,17-May-18,0 - 20000,0,1.99,['English'],11,0,0,0,0,N.R. Burnette,"Single-player,Partial Controller Support","Action,Indie,Sports"
1373670,The Roy Game,30-Dec-21,0 - 0,0,0,['English'],0,0,0,0,0,Stanley Dam,Single-player,"Free to Play,Indie,Strategy"
690460,Sky Hunter,9-Nov-17,0 - 20000,0,10.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Russian', 'Turkish', 'Japanese', 'Simplified Chinese', 'Traditional Chinese', 'Portuguese - Brazil', 'Korean']",16,22,103,0,0,Codex7,"Multi-player,PvP,Online PvP,Co-op,Online Co-op,Cross-Platform Multiplayer,Steam Achievements,Full controller support,Steam Trading Cards,Steam Workshop","Action,Massively Multiplayer"
1208490,TAXIDERMY,14-Jan-20,0 - 20000,0,2.99,['English'],10,5,0,0,0,Mr.Skull Game Studio,"Single-player,Partial Controller Support","Action,Indie"
1582570,The Little Red Lie,6-Apr-21,0 - 0,0,0,['English'],0,0,2,0,0,Milpitians,"Single-player,Steam Achievements","Adventure,Free to Play,Indie"
1301000,MYSTERY of the Missing Brigantine,3-Feb-22,0 - 20000,0,5.99,['English'],1,0,0,0,0,GFI,Single-player,"Adventure,Casual"
1269300,This Means Warp,17-Mar-22,20000 - 50000,0,19.99,"['English', 'German', 'Spanish - Spain', 'Russian', 'Simplified Chinese']",169,20,41,154,299,Jagex Ltd,"Single-player,Multi-player,Co-op,Online Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Cloud,Remote Play on TV,Remote Play Together","Action,Casual,Indie,Strategy,Early Access"
1588600,Sorcs: Siege Chronicles,6-May-21,0 - 20000,0,12.99,"['English', 'French', 'Spanish - Spain', 'Spanish - Latin America']",4,1,69,0,0,Hensi Games,"Single-player,Steam Achievements","Indie,Strategy"
717300,Arena,17-May-19,0 - 20000,0,0,"['English', 'Russian', 'Korean', 'Simplified Chinese']",22,12,25,0,0,FX GAMES,"Multi-player,PvP,Online PvP,Cross-Platform Multiplayer,Steam Achievements,Full controller support,In-App Purchases","Free to Play,Indie,Strategy"
514160,18 Wheels of Steel: Across America,26-Aug-16,0 - 20000,0,9.99,['English'],116,14,0,112,0,Cosmi Valusoft,Single-player,Simulation
1058550,Rainbow Hunter,13-May-19,0 - 20000,0,0.99,"['English', 'Spanish - Spain', 'Portuguese - Brazil']",15,1,10,0,0,Colossus Game Studio,"Single-player,Steam Achievements,Full controller support,Steam Cloud,Steam Leaderboards","Adventure,Casual,Indie"
1218770,Classic Card Game Canasta,23-Jan-20,0 - 20000,0,1.99,['English'],4,4,0,0,0,Encore Software LLC,Single-player,"Casual,Strategy"
1464520,Blewie,9-Dec-20,0 - 20000,0,1.99,"['English', 'Japanese']",2,0,0,0,0,Freegashtantae Games,"Single-player,Multi-player,PvP,Shared/Split Screen PvP,Shared/Split Screen,Includes level editor,Remote Play Together","Action,Casual"
1744200,City Legends: The Curse of the Crimson Shadow Collector's Edition,21-Sep-21,0 - 20000,0,7.99,['English'],2,0,0,0,0,DominiGames,Single-player,"Adventure,Casual"
906650,Gumstein: The Awakening,30-Jan-19,0 - 20000,0,0,['English'],4,3,22,0,0,PAIN Games,"Single-player,Steam Achievements,Full controller support,Steam Cloud,Steam Leaderboards","Action,Indie"
1950520,DangerousIsland,13-Apr-22,0 - 20000,0,1.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Russian', 'Japanese', 'Polish', 'Simplified Chinese', 'Traditional Chinese', 'Portuguese', 'Korean']",0,0,0,0,0,ccy,Single-player,"Adventure,Casual,Indie"
1081810,时之扉,11-Jun-19,50000 - 100000,0,0,['Simplified Chinese'],17,21,0,0,0,JT Interactive Entertainment,"Single-player,Multi-player,MMO,PvP,Online PvP,Co-op,Online Co-op,Cross-Platform Multiplayer,In-App Purchases","Action,Adventure,Free to Play,Indie,Massively Multiplayer,RPG,Strategy"
1183480,Bonsai Castles,29-Apr-21,0 - 20000,0,14.99,"['Japanese', 'English']",18,0,17,0,0,Hyakuren Soft,"Single-player,Steam Achievements,Steam Workshop,Steam Cloud,Includes level editor","Indie,Simulation,Strategy"
1231120,Staying Together,3-Jun-20,0 - 20000,0,4.99,"['English', 'French', 'German', 'Spanish - Spain', 'Simplified Chinese', 'Traditional Chinese', 'Japanese']",5,0,12,0,0,Wasatch Games,"Single-player,Steam Achievements,Full controller support,Steam Cloud,Remote Play on TV","Casual,Indie,Strategy"
1255420,Murders in Space,12-May-20,50000 - 100000,0,6.99,['English'],1,0,0,0,0,Ziggurat,Single-player,Adventure
641910,Bike Rush,15-Jan-18,0 - 20000,0,1.74,"['English', 'Russian', 'German', 'French', 'Italian', 'Spanish - Spain']",30,35,10,0,0,Axyos Games,"Single-player,Steam Achievements,Partial Controller Support,Steam Cloud,Stats,Steam Leaderboards","Action,Casual,Indie,Racing,Simulation"
263180,Squirt's Adventure,5-Mar-14,0 - 20000,0,0,['English'],14,5,0,0,0,The Dept of Silly Stuff,Single-player,"Adventure,Casual,Indie"
1004310,Maze 3D,7-Jan-19,0 - 20000,0,2.99,"['English', 'Traditional Chinese']",5,0,30,0,0,Jake Peng,"Single-player,Steam Achievements","Casual,Indie,Strategy"
1010100,Airborn,24-Jul-20,0 - 20000,0,8.44,['English'],84,9,0,0,0,Still Not Sure,Single-player,"Action,Indie"
763520,Hard Place,20-Feb-18,20000 - 50000,0,1.99,['English'],25,22,10,0,1,Red twice potato,"Single-player,Steam Achievements","Action,Adventure,Casual,Indie"
467960,Home Behind,2-Jun-16,200000 - 500000,0,5.99,"['Simplified Chinese', 'English', 'Japanese', 'Traditional Chinese', 'Portuguese', 'Portuguese - Brazil', 'Russian']",4654,798,35,4403,1005,TPP Studio,"Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud","Adventure,Casual,Indie,RPG,Simulation,Strategy"
613400,Sakeretsu,21-Jun-17,0 - 20000,0,1.99,['English'],4,2,16,0,0,KLASSEN,Single-player,"Adventure,RPG"
1606610,Rescuer,6-Aug-21,0 - 20000,0,9.99,"['English', 'French', 'German', 'Portuguese - Brazil']",2,3,6,0,0,GamesBraz,"Single-player,Steam Achievements,Steam Cloud","Action,Adventure,Casual,Indie,Strategy"
1486870,Hiddenverse: Ominous Opus,10-Dec-20,20000 - 50000,0,9.99,['English'],1,7,0,0,0,Shaman Games Studio,Single-player,"Adventure,Casual,Indie"
1019190,Urizen Frosty Plus The New Warriors,3-Mar-21,0 - 20000,0,5.99,['English'],1,1,42,0,0,Red Moon Studio,"Single-player,Steam Achievements,Full controller support","Action,Adventure,Indie"
727030,Museu do Círio de Nazaré em Realidade Virtual,18-Oct-17,0 - 20000,0,0,['Portuguese - Brazil'],4,0,0,0,0,LOOT Interactive,,"Education,Early Access"
1077090,Bucket Knight,27-Sep-19,0 - 20000,0,2.49,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Traditional Chinese', 'Simplified Chinese', 'Portuguese', 'Russian', 'Japanese']",23,4,34,0,0,PigeonDev,"Single-player,Steam Achievements,Partial Controller Support",Indie
880380,Franchise Hockey Manager 5,5-Oct-18,0 - 20000,0,19.99,['English'],91,65,98,140,40,Out of the Park Developments,"Single-player,Multi-player,PvP,Online PvP,Steam Achievements,Steam Workshop","Indie,Simulation,Sports,Strategy"
1991570,Arruyo,11-Jun-22,0 - 0,0,0,"['English', 'Spanish - Spain']",0,0,0,0,0,DigiPen Institute of Technology,"Single-player,Full controller support","Casual,Free to Play"
1330960,The Commission 1920: Organized Crime Grand Strategy,11-Feb-21,0 - 20000,0,14.99,['English'],23,7,20,0,0,2:30 AM Studios,"Single-player,Steam Achievements","Casual,Indie,Simulation,Strategy"
1926110,Bibi & Tina - New adventures with horses,19-Jul-22,0 - 20000,0,13.49,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Dutch']",0,0,21,0,0,Markt+Technik Verlag GmbH,"Single-player,Steam Achievements","Simulation,Sports"
1007950,Birchian Flight Simulator,4-Jul-19,0 - 20000,0,4.99,['English'],7,11,1,0,0,BirchTree,"Single-player,Multi-player,PvP,Shared/Split Screen PvP,Shared/Split Screen,Steam Achievements,Full controller support,Remote Play Together","Free to Play,Indie,Simulation,Early Access"
377430,Who Is Mike - A Visual Novel,29-Sep-15,20000 - 50000,0,0,"['English', 'German', 'Spanish - Spain']",382,40,0,0,98,Afterthought Studios,Single-player,"Casual,Indie,RPG,Simulation"
955740,Mini Healer,24-Apr-20,200000 - 500000,0,7.99,"['English', 'Simplified Chinese', 'Traditional Chinese', 'Korean']",1408,48,0,1398,451,Sad Doge,"Single-player,Steam Cloud","Action,Casual,Indie,RPG,Early Access"
1974040,The Questing,15-Jun-22,20000 - 50000,0,0.99,['English'],2,1,0,0,0,ProjectAlive,Single-player,"Action,Indie,RPG,Early Access"
436500,Diaries of a Spaceport Janitor,16-Sep-16,100000 - 200000,0,9.99,['English'],586,223,44,518,253,tinyBuild,"Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support","Adventure,Casual,Indie,RPG,Simulation"
648120,Pixel Painter,19-Jun-17,1000000 - 2000000,0,0.99,"['English', 'Spanish - Spain', 'Korean', 'Russian', 'Thai', 'Italian', 'German', 'Simplified Chinese', 'Portuguese', 'Ukrainian']",732,255,0,839,223,Dio Alias Games,"Multi-player,PvP,Online PvP,Cross-Platform Multiplayer,Steam Trading Cards,Stats","Casual,Indie"
619500,cyubeVR,26-Jan-18,100000 - 200000,0,14.99,['English'],620,59,57,655,37,Stonebrick Studios,"Single-player,Steam Achievements,Steam Workshop,Stats","Adventure,Indie,Early Access"
678940,Nox Dei,1-Dec-17,0 - 20000,0,0,['Spanish - Spain'],29,2,0,0,0,Binary Souls,Single-player,RPG
415030,One More Dungeon,23-Nov-15,50000 - 100000,0,4.99,"['English', 'Russian']",475,137,15,478,87,Stately Snail,"Single-player,Steam Achievements,Steam Trading Cards","Action,Indie,RPG"
699170,Fell Seal: Arbiter's Mark,30-Apr-19,200000 - 500000,0,29.99,"['English', 'French', 'German', 'Spanish - Spain', 'Russian', 'Portuguese - Brazil', 'Simplified Chinese', 'Japanese']",4358,500,53,3807,2644,Fulqrum Publishing,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play on TV","Indie,RPG,Strategy"
471720,K Station,15-Jun-16,0 - 20000,0,0,['English'],10,0,0,0,0,Maya Games,"Single-player,Captions available,Steam Cloud","Adventure,Casual,Indie"
2012420,Under Siege 2,18-Jun-22,0 - 20000,0,5.99,['English'],0,0,4,0,0,Interactive Pixel Entmt.,"Single-player,Steam Achievements","Action,Casual,Indie"
